StationId,obsTime,ELEV,RAIN,MIN_10,HOUR_3,HOUR_6,HOUR_12,HOUR_24,NOW,StationName,CountyName,Lon,Lat
01H630,2022/10/30 19:20,99.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,草屯(4),南投縣,120.678996,23.972525
C1F9D1,2022/10/30 19:20,639.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,白毛台,臺中市,120.886933,24.158325
467300,2022/10/30 19:20,44.5,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東吉島,澎湖縣,119.66762,23.25727
C0F9K0,2022/10/30 19:20,30.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大安,臺中市,120.588025,24.345061
C1H900,2022/10/30 19:20,934.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,清流,南投縣,120.962997,24.080775
O1D580,2022/10/30 19:20,58.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,內湖國小,新竹市,120.906944,24.742156
B2E890,2022/10/30 19:20,90.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,畜試北區分所,苗栗縣,120.770972,24.527806
G2F820,2022/10/30 19:20,90.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,農業試驗所,臺中市,120.688133,24.031261
01J960,2022/10/30 19:20,205.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大埔,雲林縣,120.615417,23.630394
01P280,2022/10/30 19:20,80.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,古亭坑,高雄市,120.404543,22.892785
CAE040,2022/10/30 19:20,97.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一S132K,苗栗縣,120.820831,24.524506
C0X080,2022/10/30 19:20,2.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,佳里,臺南市,120.145086,23.173039
E2K600,2022/10/30 19:20,11.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,四湖植物園,雲林縣,120.163433,23.676986
C0V700,2022/10/30 19:20,24.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,三民,高雄市,120.311233,22.645017
C0O900,2022/10/30 19:20,9.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,善化,臺南市,120.297219,23.112883
01O200,2022/10/30 19:20,360.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,北寮,臺南市,120.496384,23.290374
467270,2022/10/30 19:20,42.2,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,田中,彰化縣,120.581286,23.873803
88S950,2022/10/30 19:20,25.0,-998.0,-998.0,-998.0,-998.0,0.0,0.5,0.0,大鳥,臺東縣,120.910278,22.383056
CAL110,2022/10/30 19:20,1.1,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,布袋國中,嘉義縣,120.18026,23.35893
CAN020,2022/10/30 19:20,27.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一S306K,臺南市,120.230558,23.152831
C0O980,2022/10/30 19:20,18.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新市,臺南市,120.298197,23.061614
C0O840,2022/10/30 19:20,134.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,王爺宮,臺南市,120.40085,23.222064
C1X040,2022/10/30 19:20,232.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東原,臺南市,120.463822,23.291597
C0M820,2022/10/30 19:20,980.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,達邦,嘉義縣,120.749517,23.453994
01H390,2022/10/30 19:20,2200.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,望鄉,南投縣,120.927817,23.619266
C0F9S0,2022/10/30 19:20,43.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,烏日,臺中市,120.624103,24.107058
01H400,2022/10/30 19:20,1135.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東埔,南投縣,120.928349,23.561831
O1F390,2022/10/30 19:20,543.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,雙崎(2),臺中市,120.910107,24.292326
C0F9L0,2022/10/30 19:20,253.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,后里,臺中市,120.729725,24.310436
21D150,2022/10/30 19:20,780.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,玉峰,新竹縣,121.308185,24.664908
C0V530,2022/10/30 19:20,34.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,阿蓮,高雄市,120.327508,22.883208
C1E900,2022/10/30 19:20,80.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一N128K,苗栗縣,120.836,24.560997
01G240,2022/10/30 19:20,11.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,萬興(2),彰化縣,120.416991,23.955381
12J990,2022/10/30 19:20,10.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,口湖工作站,雲林縣,120.180394,23.589978
A0Z080,2022/10/30 19:20,3171.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,合歡山,花蓮縣,121.284231,24.143186
CAH020,2022/10/30 19:20,93.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S217K,南投縣,120.653214,24.00683
O1S650,2022/10/30 19:20,130.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,利吉國小,臺東縣,121.139022,22.838676
C1V160,2022/10/30 19:20,1040.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,達卡努瓦,高雄市,120.705319,23.279811
C1I070,2022/10/30 19:20,825.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,和社,南投縣,120.888861,23.591131
C1R110,2022/10/30 19:20,110.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,口社,屏東縣,120.645222,22.770111
C0K450,2022/10/30 19:20,35.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大埤,雲林縣,120.431525,23.646064
C0E820,2022/10/30 19:20,220.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,獅潭,苗栗縣,120.920042,24.539133
CAE030,2022/10/30 19:20,76.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一S123K,苗栗縣,120.86071,24.59594
01J970,2022/10/30 19:20,724.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,草嶺(2),雲林縣,120.695634,23.584167
C1M390,2022/10/30 19:20,1090.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,龍美,嘉義縣,120.654417,23.406728
C1M870,2022/10/30 19:20,121.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N285K,嘉義縣,120.505833,23.550319
C1D420,2022/10/30 19:20,1279.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,太閣南,新竹縣,121.160575,24.632808
CAW010,2022/10/30 19:20,42.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東引,連江縣,120.483631,26.358836
C0V210,2022/10/30 19:20,734.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,復興,高雄市,120.806089,23.222403
C1H971,2022/10/30 19:20,428.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,六分寮,南投縣,120.637797,23.925069
C1M610,2022/10/30 19:20,1083.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,石磐龍,嘉義縣,120.663506,23.496606
82S580,2022/10/30 19:20,175.0,-998.0,-998.0,-998.0,-998.0,0.0,1.0,0.0,茶改東部分場,臺東縣,121.130139,22.907694
C0F9I0,2022/10/30 19:20,194.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,神岡,臺中市,120.658314,24.272481
C1I211,2022/10/30 19:20,529.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,蘆竹湳,南投縣,120.811994,23.934019
82H320,2022/10/30 19:20,850.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,茶改中部分場,南投縣,120.913583,23.875611
01E390,2022/10/30 19:20,30.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大潭,苗栗縣,120.820796,24.635269
C0X190,2022/10/30 19:20,10.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,安平,臺南市,120.152181,22.993161
C1F9E1,2022/10/30 19:20,563.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,龍安,臺中市,120.831961,24.1605
467480,2022/10/30 19:20,26.9,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,嘉義,嘉義市,120.432906,23.495925
C0M730,2022/10/30 19:20,40.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,嘉義市東區,嘉義市,120.460517,23.457656
CAD080,2022/10/30 19:20,182.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N085K,新竹縣,121.1211,24.78333
O1V550,2022/10/30 19:20,454.3,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,多納(1),高雄市,120.716048,22.910218
01P660,2022/10/30 19:20,355.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,甲仙(2),高雄市,120.58767,23.083884
CAL010,2022/10/30 19:20,46.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一N250K,嘉義縣,120.436867,23.610292
C0E550,2022/10/30 19:20,84.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,明德,苗栗縣,120.885411,24.583486
01H310,2022/10/30 19:20,2303.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,翠峰,南投縣,121.199288,24.106999
CAN080,2022/10/30 19:20,49.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N336K,臺南市,120.345,23.154722
C1E770,2022/10/30 19:20,83.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,公館,苗栗縣,120.830806,24.526914
G2L020,2022/10/30 19:20,79.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,農試嘉義分所,嘉義市,120.473806,23.485028
01D190,2022/10/30 19:20,770.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,鳥嘴山,新竹縣,121.28372,24.719164
CAN090,2022/10/30 19:20,41.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S342K,臺南市,120.327528,23.106694
CAG060,2022/10/30 19:20,48.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S202K,彰化縣,120.603256,24.092468
C0F9N0,2022/10/30 19:20,75.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大里,臺中市,120.701378,24.092464
81I560,2022/10/30 19:20,613.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,豐丘,南投縣,120.876961,23.667997
C0M680,2022/10/30 19:20,37.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,太保,嘉義縣,120.331439,23.455047
C0UA80,2022/10/30 19:20,10.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大溪漁港,宜蘭縣,121.902956,24.941803
C0F9P0,2022/10/30 19:20,26.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,清水,臺中市,120.562242,24.312297
01V060,2022/10/30 19:20,850.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,梅山(2),高雄市,120.824866,23.265549
81I520,2022/10/30 19:20,527.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,九份二山,南投縣,120.854392,23.949895
81HA60,2022/10/30 19:20,120.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,中興新村,南投縣,120.686389,23.959722
C0O970,2022/10/30 19:20,71.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,虎頭埤,臺南市,120.347878,23.021375
C0F0B0,2022/10/30 19:20,311.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,石岡,臺中市,120.777644,24.276061
C1V220,2022/10/30 19:20,1781.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,小關山,高雄市,120.813603,23.154217
C1S820,2022/10/30 19:20,177.0,-998.0,-998.0,-998.0,-998.0,0.0,0.5,0.0,金峰,臺東縣,120.933236,22.590969
C0M740,2022/10/30 19:20,15.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,六腳,嘉義縣,120.290611,23.492864
C0K460,2022/10/30 19:20,60.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,斗南,雲林縣,120.478347,23.678725
C0X100,2022/10/30 19:20,10.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺南市北區,臺南市,120.194228,23.010394
01Q920,2022/10/30 19:20,750.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新瑪家,屏東縣,120.686784,22.675384
C1I510,2022/10/30 19:20,1208.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,線浸林道,南投縣,120.832956,23.761508
81D650,2022/10/30 19:20,268.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,內灣國小,新竹縣,121.183143,24.705412
C0X130,2022/10/30 19:20,27.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,官田,臺南市,120.315422,23.193217
C0V400,2022/10/30 19:20,56.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,阿公店,高雄市,120.355528,22.804194
C1E890,2022/10/30 19:20,53.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N149K,苗栗縣,120.680019,24.463414
C0G720,2022/10/30 19:20,50.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,溪州,彰化縣,120.499083,23.851597
01H210,2022/10/30 19:20,1590.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,翠巒,南投縣,121.203514,24.182576
C1V170,2022/10/30 19:20,3690.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,排雲,高雄市,120.954147,23.463619
C0FA30,2022/10/30 19:20,31.7,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,梧棲,臺中市,120.523381,24.256003
C0X280,2022/10/30 19:20,22.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,將軍,臺南市,120.135761,23.214972
81D670,2022/10/30 19:20,110.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,田埔分校,新竹縣,121.278611,24.641389
C1E461,2022/10/30 19:20,1325.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,松安,苗栗縣,120.986022,24.397972
C0V620,2022/10/30 19:20,18.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,永安,高雄市,120.236856,22.82315
72S200,2022/10/30 19:20,240.0,-998.0,-998.0,-998.0,-998.0,0.0,1.5,0.0,東改班鳩分場,臺東縣,121.077694,22.829528
C0H960,2022/10/30 19:20,120.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,草屯,南投縣,120.68085,23.973672
72M360,2022/10/30 19:20,6.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,南改義竹分場,嘉義縣,120.279361,23.360694
CAD090,2022/10/30 19:20,101.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S103K,新竹市,120.9608,24.75861
C1I260,2022/10/30 19:20,601.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,北坑,南投縣,121.006903,23.9246
C0V350,2022/10/30 19:20,36.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,溪埔,高雄市,120.446797,22.738578
C1D410,2022/10/30 19:20,1290.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,白蘭,新竹縣,121.079947,24.579364
C1I020,2022/10/30 19:20,1120.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,萬大,南投縣,121.132261,23.979817
C0G880,2022/10/30 19:20,92.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,二水,彰化縣,120.6173,23.810742
K2E710,2022/10/30 19:20,286.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,苗改生物防治,苗栗縣,120.871833,24.422861
01J100,2022/10/30 19:20,30.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西螺(2),雲林縣,120.464851,23.800493
81C710,2022/10/30 19:20,478.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,高坡國小,桃園市,121.35156,24.767971
C0X110,2022/10/30 19:20,20.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺南市南區,臺南市,120.188378,22.961189
88C690,2022/10/30 19:20,681.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,蘇樂,桃園市,121.356813,24.700595
C0O830,2022/10/30 19:20,127.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,北寮,臺南市,120.495008,23.079561
C1I310,2022/10/30 19:20,1033.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西巒,南投縣,120.883956,23.754486
C0S760,2022/10/30 19:20,1621.0,-998.0,-998.0,-998.0,-998.0,0.0,2.5,0.5,紅石,臺東縣,121.126219,23.069131
A0K420,2022/10/30 19:20,22.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,麥寮,雲林縣,120.217717,23.798783
C1E480,2022/10/30 19:20,576.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,鳳美,苗栗縣,121.034747,24.554803
C0F970,2022/10/30 19:20,145.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大坑,臺中市,120.722289,24.173142
C0M690,2022/10/30 19:20,33.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,水上,嘉義縣,120.388894,23.419719
81H980,2022/10/30 19:20,150.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,車籠埔,南投縣,120.710833,23.793611
C1E691,2022/10/30 19:20,786.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,南湖,苗栗縣,120.837533,24.40135
C0G770,2022/10/30 19:20,15.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,福興,彰化縣,120.437669,24.041289
O1H540,2022/10/30 19:20,322.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,龍神橋,南投縣,120.871686,23.779975
81E870,2022/10/30 19:20,496.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,白布帆,苗栗縣,120.905896,24.298227
B2N890,2022/10/30 19:20,31.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,畜試所,臺南市,120.336406,23.058972
467420,2022/10/30 19:20,8.1,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,永康,臺南市,120.2367,23.038386
C0I380,2022/10/30 19:20,258.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,集集,南投縣,120.801467,23.828206
C0D360,2022/10/30 19:20,523.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,梅花,新竹縣,121.208558,24.678347
C0X140,2022/10/30 19:20,17.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西港,臺南市,120.203108,23.125608
C0S890,2022/10/30 19:20,238.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,關山,臺東縣,121.175017,23.0395
C0T820,2022/10/30 19:20,550.0,-998.0,-998.0,-998.0,-998.0,0.5,0.5,0.5,天祥,花蓮縣,121.495639,24.179597
81D630,2022/10/30 19:20,372.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,尖石國小,新竹縣,121.226523,24.728728
C1I101,2022/10/30 19:20,1810.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,溪頭,南投縣,120.807647,23.661789
01H590,2022/10/30 19:20,427.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,六分寮,南投縣,120.63801,23.926186
C0M520,2022/10/30 19:20,15.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東後寮,嘉義縣,120.248047,23.369892
01J930,2022/10/30 19:20,82.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,林內(1),雲林縣,120.612491,23.755254
01E120,2022/10/30 19:20,42.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大埔,苗栗縣,120.898219,24.709464
467350,2022/10/30 19:20,10.7,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,澎湖,澎湖縣,119.563094,23.565503
C0G940,2022/10/30 19:20,21.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,竹塘,彰化縣,120.386764,23.848253
C1I250,2022/10/30 19:20,732.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,鯉潭,南投縣,120.991131,23.961922
C0V680,2022/10/30 19:20,40.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,仁武,高雄市,120.347722,22.701083
O1V820,2022/10/30 19:20,97.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,圓富國中,高雄市,120.509127,22.926574
C0F9U0,2022/10/30 19:20,74.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,南屯,臺中市,120.637969,24.137006
C1V390,2022/10/30 19:20,60.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,尖山,高雄市,120.367789,22.813153
01U080,2022/10/30 19:20,1050.0,-998.0,-998.0,-998.0,-998.0,4.0,7.0,5.0,南山,宜蘭縣,121.379327,24.437089
C0FA20,2022/10/30 19:20,26.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,溫寮,臺中市,120.583125,24.372178
C1E701,2022/10/30 19:20,737.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,八卦,苗栗縣,120.927619,24.491756
O1V810,2022/10/30 19:20,65.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,溝坪,高雄市,120.509017,22.990682
C1I550,2022/10/30 19:20,373.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國六W023K,南投縣,120.867742,23.979067
88O950,2022/10/30 19:20,274.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,羌黃坑,臺南市,120.536955,23.07211
E2HA20,2022/10/30 19:20,2188.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,林試畢祿溪站,南投縣,121.308522,24.226944
C0E920,2022/10/30 19:20,20.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,通霄漁港,苗栗縣,120.673878,24.498589
C0FA10,2022/10/30 19:20,22.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,松柏,臺中市,120.617483,24.429117
C1V200,2022/10/30 19:20,870.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,梅山,高雄市,120.823556,23.268447
C0V760,2022/10/30 19:20,30.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,橋頭,高雄市,120.30575,22.757806
O1D590,2022/10/30 19:20,97.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,成德中學,新竹市,120.952712,24.789844
CAN110,2022/10/30 19:20,5.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西濱S280K,臺南市,120.14891,23.3052
81H930,2022/10/30 19:20,284.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,玉峰國小,南投縣,120.837618,23.805589
A2K630,2022/10/30 19:20,45.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺大雲林校區,雲林縣,120.423903,23.730628
CAE070,2022/10/30 19:20,77.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N151K,苗栗縣,120.681656,24.440218
CAP010,2022/10/30 19:20,31.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一S342K,高雄市,120.295,22.845555
C1E681,2022/10/30 19:20,977.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,南勢山,苗栗縣,120.923831,24.421669
88F920,2022/10/30 19:20,655.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,松鶴,臺中市,120.978333,24.178889
CAH030,2022/10/30 19:20,300.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,茶改場竹圍站,南投縣,120.6375,23.86008
C0G910,2022/10/30 19:20,42.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,花壇,彰化縣,120.549461,24.030322
C0I480,2022/10/30 19:20,2165.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,梅峰,南投縣,121.173572,24.085272
81H950,2022/10/30 19:20,254.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,福龜國小,南投縣,120.822421,24.011505
81S880,2022/10/30 19:20,65.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,愛國埔分校,臺東縣,120.922713,22.457746
CAF050,2022/10/30 19:20,85.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N208K,臺中市,120.660919,24.066147
CAD100,2022/10/30 19:20,17.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西濱N066K,新竹縣,120.9649,24.8956
01T670,2022/10/30 19:20,1100.0,-998.0,-998.0,-998.0,-998.0,1.0,5.0,3.0,新東礦,花蓮縣,121.403464,23.814841
81AI20,2022/10/30 19:20,249.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,有木國小,新北市,121.4375,24.853611
81E710,2022/10/30 19:20,207.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,開礦國小,苗栗縣,120.863889,24.461667
A2K570,2022/10/30 19:20,90.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,古坑(花),雲林縣,120.55239,23.63353
C0M860,2022/10/30 19:20,578.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新美,嘉義縣,120.683331,23.338017
C0V800,2022/10/30 19:20,256.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,六龜,高雄市,120.633583,22.997889
O1S120,2022/10/30 19:20,195.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,鹿鳴橋,臺東縣,121.086481,22.898621
C0V640,2022/10/30 19:20,35.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,湖內,高雄市,120.2445,22.887139
01E330,2022/10/30 19:20,190.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大坪頂,苗栗縣,120.727759,24.425484
81C700,2022/10/30 19:20,267.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大艽芎古道,桃園市,121.288611,24.825
C1I230,2022/10/30 19:20,837.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,九份二山,南投縣,120.845272,23.962025
21D160,2022/10/30 19:20,1620.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,白石,新竹縣,121.224879,24.548212
CAF030,2022/10/30 19:20,195.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一S169K,臺中市,120.688271,24.237116
01S440,2022/10/30 19:20,465.0,-998.0,-998.0,-998.0,-998.0,0.0,1.0,0.0,新武(3),臺東縣,121.122873,23.132568
C0H9A0,2022/10/30 19:20,1595.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,神木村,南投縣,120.843667,23.532742
C1H000,2022/10/30 19:20,2454.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,翠峰,南投縣,121.205211,24.109397
CAN130,2022/10/30 19:20,2.3,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,水試所海水繁,臺南市,120.079676,23.120802
G2M350,2022/10/30 19:20,26.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,農試溪口農場,嘉義縣,120.408111,23.58565
